key,id_type,id,title,year,venue,cluster,tier,verified_at,verification_source,url
"lee2026selfreport","arxiv","2602.22303","Training Agents to Self-Report Misbehavior","2026","arXiv preprint arXiv:2602.22303","C5-drift","should","2026-09-03T06:48:40Z","https://oaipmh.arxiv.org/oai?verb=GetRecord&identifier=oai:arXiv.org:2602.22303&metadataPrefix=arXiv","https://arxiv.org/abs/2602.22303"
"li2026compactionrlreinforcement","arxiv","2607.05378","CompactionRL: Reinforcement Learning with Context Compaction for Long-Horizon Agents","2026","arXiv preprint","C5-drift","optional","2026-09-03T20:21:58Z","arxiv.org/abs/2607.05378 page fetched 2026-09-03 (submitted 6 Jul 2026, v1 only; no comment or journal reference)","https://arxiv.org/abs/2607.05378"
"li2026constraintdrift","arxiv","2605.10481","Safe Multi-Agent Behavior Must Be Maintained, Not Merely Asserted: Constraint Drift in LLM-Based Multi-Agent Systems","2026","arXiv preprint","C5-drift","must","2026-09-03T07:17:43Z","https://export.arxiv.org/api/query?id_list=2605.10481","https://arxiv.org/abs/2605.10481"
"li2026emergentmisaligned","arxiv","2608.14825","Emergent Misaligned Communication in Long-Horizon Multi-Agent LLM Commerce","2026","arXiv preprint (cs.MA, cs.AI)","C5-drift","optional","2026-09-03T22:41:11Z","arXiv API export.arxiv.org/api/query?id_list=2608.14825 (v3, published 2026-08-14, updated 2026-08-21)","https://arxiv.org/abs/2608.14825"
"lin2026contextenvironment","arxiv","2608.21690","Context as an Environment: Programmatic Context Management for Long-Horizon Agents","2026","arXiv","C5-drift","optional","2026-09-03T20:21:58Z","arXiv abs page https://arxiv.org/abs/2608.21690 (submitted 21 Aug 2026; no comment or journal ref)","https://arxiv.org/abs/2608.21690"
"lindner2026gramassessing","arxiv","2605.30322","Gram: Assessing sabotage propensities via automated alignment auditing","2026","arXiv preprint (v1, 28 May 2026); no venue comment on record","C5-drift","should","2026-09-03T20:21:58Z","arXiv abstract page https://arxiv.org/abs/2605.30322 (export API returned HTTP 429); title, authors, date, subjects and abstract read from the page","https://arxiv.org/abs/2605.30322"
"lynch2026agenticmisalignment","url","https://alignment.anthropic.com/2026/agentic-misalignment-summer-2026/","Agentic Misalignment in Summer 2026","2026","Anthropic Alignment Science Blog (alignment.anthropic.com)","C5-drift","must","2026-09-03T19:57:24Z","WebFetch of https://alignment.anthropic.com/2026/agentic-misalignment-summer-2026/ (page title, author list and date read from the page); distinct work from the KNOWN 'Agentic misalignment: How LLMs could be insider threats'","https://alignment.anthropic.com/2026/agentic-misalignment-summer-2026/"
"maharaj2026measuringlong","doi","10.2139/ssrn.7276821","Measuring Long-Horizon Reasoning Collapse in AI Agents","2026","SSRN (preprint; publisher Elsevier BV)","C5-drift","optional","2026-09-03T20:21:58Z","Crossref API record for DOI 10.2139/ssrn.7276821 (title, author, year, abstract); resource URL https://www.ssrn.com/abstract=7276821","https://doi.org/10.2139/ssrn.7276821"
"martin2026classifiercontext","arxiv","2605.12366","Classifier Context Rot: Monitor Performance Degrades with Context Length","2026","arXiv","C5-drift","should","2026-09-03T20:21:58Z","arXiv abs page https://arxiv.org/abs/2605.12366 (citation_title, citation_author, submitted 12 May 2026; export API returned HTTP 429 during this session so the abs page was used as the primary record)","https://arxiv.org/abs/2605.12366"
"mehta2026planspersist","arxiv","2606.22953","Plans Don't Persist: Why Context Management Is Load Bearing for LLM Agents","2026","arXiv preprint (comment: ""17 pages, 8 figures""; no journal reference)","C5-drift","should","2026-09-03T20:21:58Z","arxiv.org/abs/2606.22953 (v1 22 Jun 2026)","https://arxiv.org/abs/2606.22953"
"menon2026inherited","arxiv","2603.03258","Inherited Goal Drift: Contextual Pressure Can Undermine Agentic Goals","2026","ICLR 2026 Workshop on Lifelong Agents (arXiv:2603.03258)","C5-drift","must","2026-09-03T06:48:40Z","https://oaipmh.arxiv.org/oai?verb=GetRecord&identifier=oai:arXiv.org:2603.03258&metadataPrefix=arXiv","https://arxiv.org/abs/2603.03258"
"metr2026summarymetr","url","https://metr.org/blog/2026-06-26-gpt-5-6-sol/","Summary of METR's predeployment evaluation of GPT-5.6 Sol","2026","METR blog","C5-drift","should","2026-09-03T20:21:58Z","WebFetch of https://metr.org/blog/2026-06-26-gpt-5-6-sol/ on 2026-09-03; page title, byline (METR) and date June 26, 2026 read from the page","https://metr.org/blog/2026-06-26-gpt-5-6-sol/"
"metr2026timehorizon","url","https://metr.org/blog/2026-1-29-time-horizon-1-1/","Time Horizon 1.1","2026","METR research blog","C5-drift","should","2026-09-03T20:21:58Z","WebFetch of the URL; published January 29, 2026; numbers confirmed: 228 tasks (from 170), 31 tasks of 8h+ (from 14), Claude Opus 4.5 at 320 min [170, 729], doubling time 196.5 days overall and 130.8 days for models from 2023 onward, infrastructure moved from Vivaria to Inspect","https://metr.org/blog/2026-1-29-time-horizon-1-1/"
"min2026reliablecontext","arxiv","2608.06503","Toward Reliable Context Compression for Long-Horizon Agents: An Empirical Study of Execution Instability","2026","arXiv preprint","C5-drift","should","2026-09-03T20:21:58Z","arxiv.org/abs/2608.06503 HTML record (export API 429); comment field: 31 pages, 6 figures; submitted 6 Aug 2026","https://arxiv.org/abs/2608.06503"
"mittal2026fastrot","arxiv","2609.01660","How Fast Do Agents Rot? An Empirical Study of Long-Horizon Degradation in LLM Agents for Production Decision-Making","2026","arXiv preprint","C5-drift","should","2026-09-03T22:41:11Z","arXiv abs page https://arxiv.org/abs/2609.01660 (submitted 31 Aug 2026)","https://arxiv.org/abs/2609.01660"
"munirathinam2026willrecuse","arxiv","2606.06460","Will the Agent Recuse, and Will It Stop? Measuring LLM-Agent Compliance with In-Band Governance Signals at the Access Door and Mid-Flight","2026","arXiv preprint (submitted 4 Jun 2026, v4 1 Aug 2026)","C5-drift","should","2026-09-03T22:41:11Z","arXiv abs page for 2606.06460 v4 (title, author, dateline, comments, abstract); export API returned HTTP 429","https://arxiv.org/abs/2606.06460"
"nikolaev2026claimplane","arxiv","2608.00947","Claim Plane: Reliability Gains and the Limits of Selective Concurrency for Parallel Coding Agents: A 30-Pair, Three-Seed Confirmatory Study of Deterministic Pre-Write Admission","2026","arXiv preprint (cs.SE)","C5-drift","should","2026-09-03T22:41:11Z","arXiv API export.arxiv.org/api/query?id_list=2608.00947 (v1, published 2026-08-02; comment: confirmatory follow-up to arXiv:2607.21909)","https://arxiv.org/abs/2608.00947"
"pakhomov2026parsingstream","arxiv","2609.01466","Parsing the Stream: A Live Trace Model for Long-Horizon Agents and Their Observers","2026","arXiv preprint (cs.AI)","C5-drift","should","2026-09-03T22:41:11Z","arXiv API export.arxiv.org/api/query?id_list=2609.01466 (v1, published 2026-09-01; Salesforce AI Research tracelab)","https://arxiv.org/abs/2609.01466"
"park2026hierarchicaldecision","arxiv","2606.03698","Multi$^2$: Hierarchical Multi-Agent Decision-Making with LLM-Based Agents in Interactive Environments","2026","Accepted at ICML 2026 (per arXiv comment); arXiv:2606.03698","C5-drift","optional","2026-09-03T20:21:58Z","arXiv API export.arxiv.org id_list=2606.03698 (v2, published 2026-06-02, updated 2026-07-21, comment 'Accepted at ICML 2026')","https://arxiv.org/abs/2606.03698"
"peng2026benchmarkingresidual","arxiv","2607.27283","Benchmarking the Residual: What Long-Horizon Evaluations Add Beyond Matched Short-Task Performance","2026","arXiv preprint (position paper; no venue stated in the arXiv comment field)","C5-drift","optional","2026-09-03T20:21:58Z","arXiv abs page https://arxiv.org/abs/2607.27283 fetched 2026-09-03; submitted 29 Jul 2026; title, five authors and abstract read from the page metadata","https://arxiv.org/abs/2607.27283"
"qi2026trainingmisaligned","url","https://alignment.anthropic.com/2026/reward-seeker/","Training a Misaligned Reward Seeker","2026","Anthropic Alignment Science Blog, August 2026","C5-drift","should","2026-09-03T20:21:58Z","WebFetch of https://alignment.anthropic.com/2026/reward-seeker/; title, author list and August 2026 date read from the post; monitoring-shift figures (4.0% to 18.9% sneaky hacking) confirmed","https://alignment.anthropic.com/2026/reward-seeker/"
"rath2026driftquantifying","arxiv","2601.04170","Agent Drift: Quantifying Behavioral Degradation in Multi-Agent LLM Systems Over Extended Interactions","2026","arXiv preprint","C5-drift","optional","2026-09-03T22:41:11Z","arxiv.org abs page, retrieved 2026-09-03; title match, submitted 7 Jan 2026","https://arxiv.org/abs/2601.04170"
"rodrigues2026hallucinationcontext","arxiv","2606.21666","Hallucination as Context Drift: Synchronization Protocols for Multi-Agent LLM Systems","2026","arXiv preprint (submitted 19 Jun 2026)","C5-drift","optional","2026-09-03T22:41:11Z","arXiv abs page for 2606.21666 (title, author, dateline, comments, abstract); export API returned HTTP 429","https://arxiv.org/abs/2606.21666"
"saebo2026asymmetric","arxiv","2603.03456","Asymmetric Goal Drift in Coding Agents Under Value Conflict","2026","ICLR 2026 Workshop on Lifelong Agents (arXiv:2603.03456)","C5-drift","must","2026-09-03T06:48:40Z","https://oaipmh.arxiv.org/oai?verb=GetRecord&identifier=oai:arXiv.org:2603.03456&metadataPrefix=arXiv","https://arxiv.org/abs/2603.03456"
"saha2026deliverystorage","arxiv","2607.20972","Delivery, Not Storage: Cue-Anchored Working Memory as a Harness Property for Coding Agents","2026","arXiv","C5-drift","should","2026-09-03T20:21:58Z","arXiv abs page https://arxiv.org/abs/2607.20972 (submitted 23 Jul 2026; no comment or journal ref)","https://arxiv.org/abs/2607.20972"
"sakib2026typedprocess","doi","10.33774/coe-2026-9vt2b","Typed Process-State Constraint Durability Under Context Pressure: A Behavioral Adherence Study of Operator-Level Constraints in Multi-Turn LLM Agent Sessions","2026","Cambridge Open Engage (preprint; posted 2026-05-20, publisher Cambridge University Press, group Computer Science)","C5-drift","should","2026-09-03T20:21:58Z","Crossref API record for DOI 10.33774/coe-2026-9vt2b (title, author, posted date, abstract); resource URL https://www.cambridge.org/engage/coe/article-details/6a0482c7810b9dcc821e96bb","https://doi.org/10.33774/coe-2026-9vt2b"
"semenov2026beyondcompaction","arxiv","2606.11213","Beyond Compaction: Structured Context Eviction for Long-Horizon Agents","2026","arXiv","C5-drift","optional","2026-09-03T20:21:58Z","arXiv abs page https://arxiv.org/abs/2606.11213 (submitted 1 May 2026; no comment or journal ref)","https://arxiv.org/abs/2606.11213"
"shah2026securingfuture","url","https://deepmind.google/blog/securing-the-future-of-ai-agents/","Securing the future of AI agents","2026","Google DeepMind Blog, June 18, 2026","C5-drift","should","2026-09-03T20:21:58Z","WebFetch of https://deepmind.google/blog/securing-the-future-of-ai-agents/ (title, byline, date read from page); linked paper checked at https://arxiv.org/abs/2605.30322","https://deepmind.google/blog/securing-the-future-of-ai-agents/"
"sharma2026statecompression","arxiv","2607.18265","State Compression in Two-Agent LLM Relays: A Closed-World Study of Constraint Preservation","2026","arXiv preprint (comment: 8 pages, 2 figures, 3 tables)","C5-drift","should","2026-09-03T19:57:24Z","arXiv API export.arxiv.org/api/query?id_list=2607.18265 (v1, published 2026-05-20)","https://arxiv.org/abs/2607.18265"
"shawn2026faithfulcorrective","arxiv","2607.09678","Faithful, Not Corrective: Message-Format Effects in Multi-Hop Agent Relays Are Tier-Dependent","2026","arXiv preprint","C5-drift","should","2026-09-03T22:41:11Z","arXiv API record (export.arxiv.org, id_list=2607.09678): title matches; published 2026-06-12; no comment, journal ref, or DOI","https://arxiv.org/abs/2607.09678"
"singh2026statedrift","doi","10.20944/preprints202601.0910.v1","State Drift in Language-Conditioned Autonomous Agents: A Failure Mode of Long-Horizon Reasoning","2026","Preprints.org (preprint; posted 2026-01-13, publisher MDPI AG)","C5-drift","optional","2026-09-03T20:21:58Z","Crossref API record for DOI 10.20944/preprints202601.0910.v1 (title, author, posted date, abstract); resource URL https://www.preprints.org/manuscript/202601.0910/v1","https://doi.org/10.20944/preprints202601.0910.v1"
"sun2026mustbecomes","arxiv","2608.24569","When ""Must"" Becomes ""Maybe"": Constraint Weakening in LLM Agent Workflows","2026","arXiv preprint (comment: 21 pages, 4 figures)","C5-drift","must","2026-09-03T19:57:24Z","arXiv API export.arxiv.org/api/query?id_list=2608.24569 (v1, published 2026-08-25)","https://arxiv.org/abs/2608.24569"
"thaman2026rewardhacking","arxiv","2605.02964","Reward Hacking Benchmark: Measuring Exploits in LLM Agents with Tool Use","2026","arXiv preprint","C5-drift","should","2026-09-03T07:17:43Z","https://export.arxiv.org/api/query?id_list=2605.02964","https://arxiv.org/abs/2605.02964"
"tirmazi2026contextcompaction","arxiv","2608.01326","Context Compaction Theory","2026","arXiv","C5-drift","optional","2026-09-03T20:21:58Z","arXiv abs page https://arxiv.org/abs/2608.01326 (submitted 2 Aug 2026; comment: 21 pages, 2 figures, Preliminary version)","https://arxiv.org/abs/2608.01326"
"walden2026reasoningwill","arxiv","2601.07663","Reasoning Models Will Sometimes Lie About Their Reasoning","2026","arXiv preprint (no venue stated)","C5-drift","should","2026-09-03T20:21:58Z","arxiv.org/abs/2601.07663 (citation_* meta tags; submitted 12 Jan 2026, v4 21 Apr 2026)","https://arxiv.org/abs/2601.07663"
"wang2026looparenabenchmarking","arxiv","2608.28281","LoopArena: Benchmarking Models as Runtime Controllers for Loop Engineering","2026","arXiv (cs.AI); no venue comment on the abs page","C5-drift","should","2026-09-03T20:21:58Z","arxiv.org/abs/2608.28281 citation_* meta tags (export API returned HTTP 429 on two attempts); citation_date 2026/08/28; authors copied from citation_author tags in the order printed","https://arxiv.org/abs/2608.28281"
"wang2026lostcompaction","arxiv","2608.11242","Lost in Compaction: Evaluating Side-Constraint Loss under Context Compaction","2026","arXiv preprint (no venue stated in the arXiv comment field)","C5-drift","should","2026-09-03T20:21:58Z","arXiv API query id_list=2608.11242 and abs page https://arxiv.org/abs/2608.11242 fetched 2026-09-03; published 2026-07-31; title, four authors and abstract read from the record","https://arxiv.org/abs/2608.11242"
"wang2026turninginteraction","arxiv","2608.00808","Turning Interaction History into Execution State: A Runtime Layer for Long-Horizon Coding Agents","2026","arXiv preprint (cs.SE)","C5-drift","should","2026-09-03T22:41:11Z","arXiv API export.arxiv.org/api/query?id_list=2608.00808 (v1, published 2026-08-01). Note: the arXiv record lists the final author as two entries 'Tse-Hsun' and 'Chen' (a metadata split); copied as printed.","https://arxiv.org/abs/2608.00808"
"xiang2026structural","arxiv","2604.23646","Structural Enforcement of Goal Integrity in AI Agents via Separation-of-Powers Architecture","2026","arXiv preprint arXiv:2604.23646","C5-drift","optional","2026-09-03T06:48:40Z","https://oaipmh.arxiv.org/oai?verb=GetRecord&identifier=oai:arXiv.org:2604.23646&metadataPrefix=arXiv","https://arxiv.org/abs/2604.23646"
